date,EMA
2014-11-06,34.9199
2014-11-05,34.8194
2014-11-04,34.7064
2014-11-03,34.5917
2014-10-31,34.464
2014-10-30,34.3386
2014-10-29,34.2574
2014-10-28,34.1797
2014-10-27,34.0901
2014-10-24,34.041
2014-10-23,33.9905
2014-10-22,33.9662
2014-10-21,33.9791
2014-10-20,33.9767
2014-10-17,34.0426
2014-10-16,34.1404
2014-10-15,34.2892
2014-10-14,34.4334
2014-10-13,34.5686
2014-10-10,34.7236
2014-10-09,34.856
2014-10-08,34.9099
2014-10-07,34.9082
2014-10-06,34.9749
2014-10-03,34.9913
2014-10-02,35.0103
2014-10-01,35.0609
2014-09-30,35.1149
2014-09-29,35.1173
2014-09-26,35.131
2014-09-25,35.1453
2014-09-24,35.2008
2014-09-23,35.1808
2014-09-22,35.1827
2014-09-19,35.1764
2014-09-18,35.1445
2014-09-17,35.1014
2014-09-16,35.0757
2014-09-15,35.0548
2014-09-12,35.0593
2014-09-11,35.0422
2014-09-10,35.0075
2014-09-09,34.9776
2014-09-08,34.9666
2014-09-05,34.9277
2014-09-04,34.8902
2014-09-03,34.871
2014-09-02,34.8478
2014-08-29,34.802
2014-08-28,34.7522
2014-08-27,34.7138
2014-08-26,34.6659
2014-08-25,34.6119
2014-08-22,34.5541
2014-08-21,34.494
2014-08-20,34.4284
2014-08-19,34.3734
2014-08-18,34.3126
2014-08-15,34.2685
2014-08-14,34.2538
2014-08-13,34.2377
2014-08-12,34.2262
2014-08-11,34.2486
2014-08-08,34.1599
2014-08-07,34.191
2014-08-06,34.2484
2014-08-05,34.2971
2014-08-04,34.3398
2014-08-01,34.3534
2014-07-31,34.3939
2014-07-30,34.4191
2014-07-29,34.3779
2014-07-28,34.3361
2014-07-25,34.2825
2014-07-24,34.2296
2014-07-23,34.1667
2014-07-22,34.0943
2014-07-21,34.0207
2014-07-18,33.9698
2014-07-17,33.909
2014-07-16,33.8418
2014-07-15,33.7721
2014-07-14,33.7199
2014-07-11,33.6558
2014-07-10,33.6108
2014-07-09,33.5794
2014-07-08,33.5346
2014-07-07,33.5026
2014-07-03,33.435
2014-07-02,33.364
