date,RSI
2016-12-09,59.8159
2016-12-08,57.5655
2016-12-07,56.7771
2016-12-06,50.1822
2016-12-05,49.033
2016-12-02,45.1709
2016-12-01,43.6381
2016-11-30,51.5268
2016-11-29,57.2449
2016-11-28,57.0063
2016-11-25,56.7003
2016-11-23,55.1852
2016-11-22,56.9848
2016-11-21,55.9063
2016-11-18,52.2684
2016-11-17,52.612
2016-11-16,50.2831
2016-11-15,46.7174
2016-11-14,40.5996
2016-11-11,46.0912
2016-11-10,44.6898
2016-11-09,51.6089
2016-11-08,52.2152
2016-11-07,50.0794
2016-11-04,38.7768
2016-11-03,39.4558
2016-11-02,43.5283
2016-11-01,46.5728
2016-10-31,51.2246
2016-10-28,51.4628
2016-10-27,52.0375
2016-10-26,52.7085
2016-10-25,55.7836
2016-10-24,57.8007
2016-10-21,53.4763
2016-10-20,52.1601
2016-10-19,54.6456
2016-10-18,53.7898
2016-10-17,51.2663
2016-10-14,52.3101
2016-10-13,50.5898
2016-10-12,53.6542
2016-10-11,52.9319
2016-10-10,58.8089
2016-10-07,55.9709
2016-10-06,57.4523
2016-10-05,56.5274
2016-10-04,55.0941
2016-10-03,56.8755
2016-09-30,58.3515
2016-09-29,56.4335
2016-09-28,59.4506
2016-09-27,58.8012
2016-09-26,54.8306
2016-09-23,57.6739
2016-09-22,62.2759
2016-09-21,60.1923
2016-09-20,55.9702
2016-09-19,56.2913
2016-09-16,57.2268
2016-09-15,59.0255
2016-09-14,52.8046
2016-09-13,50.7761
2016-09-12,54.196
2016-09-09,46.4337
2016-09-08,61.3017
2016-09-07,68.2853
2016-09-06,67.1928
2016-09-02,64.8952
2016-09-01,62.7252
2016-08-31,61.0933
2016-08-30,62.4793
2016-08-29,65.2936
2016-08-26,63.5383
2016-08-25,63.3426
2016-08-24,62.3836
2016-08-23,66.6932
2016-08-22,65.1999
2016-08-19,65.1999
2016-08-18,64.9496
2016-08-17,64.7892
2016-08-16,65.0721
2016-08-15,70.1649
2016-08-12,68.6323
2016-08-11,69.3682
2016-08-10,68.2693
2016-08-09,70.386
2016-08-08,69.7928
2016-08-05,69.9259
2016-08-04,67.2573
2016-08-03,65.6485
2016-08-02,64.5908
2016-08-01,69.0066
2016-07-29,68.4802
2016-07-28,67.4893
2016-07-27,67.3171
2016-07-26,65.0915
2016-07-25,64.487
2016-07-22,65.1299
2016-07-21,63.5775
2016-07-20,66.061
2016-07-19,62.6541
2016-07-18,63.6834
2016-07-15,61.8994
2016-07-14,62.287
2016-07-13,60.5874
2016-07-12,60.5291
2016-07-11,58.4269
2016-07-08,56.8501
2016-07-07,52.3609
2016-07-06,52.3609
2016-07-05,50.3021
2016-07-01,52.6058
2016-06-30,51.9526
2016-06-29,48.8017
2016-06-28,43.9747
2016-06-27,36.8378
2016-06-24,42.1218
2016-06-23,57.7745
2016-06-22,51.8388
2016-06-21,53.6607
2016-06-20,50.345
2016-06-17,48.2337
2016-06-16,51.5575
2016-06-15,50.5482
2016-06-14,51.8013
2016-06-13,50.7468
2016-06-10,56.5011
2016-06-09,61.0654
2016-06-08,60.9773
2016-06-07,60.2076
2016-06-06,58.6583
2016-06-03,57.9673
2016-06-02,59.1412
2016-06-01,59.5998
2016-05-31,60.8322
2016-05-27,60.1924
2016-05-26,58.6968
2016-05-25,57.6901
2016-05-24,55.4812
2016-05-23,48.6956
2016-05-20,49.4111
2016-05-19,44.4699
2016-05-18,46.4121
2016-05-17,45.6274
2016-05-16,49.3146
2016-05-13,43.347
2016-05-12,44.7029
2016-05-11,45.722
2016-05-10,48.4316
2016-05-09,42.7091
2016-05-06,42.7091
2016-05-05,39.2817
2016-05-04,39.0582
2016-05-03,39.9665
2016-05-02,42.8031
2016-04-29,39.564
2016-04-28,42.2788
2016-04-27,46.7241
2016-04-26,48.519
2016-04-25,50.4523
2016-04-22,50.3629
2016-04-21,58.0282
2016-04-20,59.8257
2016-04-19,59.1495
2016-04-18,61.8988
2016-04-15,60.5758
2016-04-14,62.4181
2016-04-13,62.5243
2016-04-12,59.5828
2016-04-11,57.4684
2016-04-08,58.634
2016-04-07,58.634
2016-04-06,64.9773
2016-04-05,62.3795
2016-04-04,67.1084
2016-04-01,69.0751
2016-03-31,67.2516
2016-03-30,68.2638
2016-03-29,66.8964
2016-03-28,62.9276
2016-03-24,64.1087
2016-03-23,63.3967
2016-03-22,65.9876
2016-03-21,65.9347
2016-03-18,65.1626
2016-03-17,64.8096
2016-03-16,64.0205
