Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,112.37000274658203,113.38999938964844,111.51000213623047,113.33000183105469,86.31599426269531,118944600
2010-01-05,113.26000213623047,113.68000030517578,112.8499984741211,113.62999725341797,86.5444564819336,111579900
2010-01-06,113.5199966430664,113.98999786376953,113.43000030517578,113.70999908447266,86.60540008544922,116074400
2010-01-07,113.5,114.33000183105469,113.18000030517578,114.19000244140625,86.97100830078125,131091100
2010-01-08,113.88999938964844,114.62000274658203,113.66000366210938,114.56999969482422,87.2603988647461,126402800
2010-01-11,115.08000183105469,115.12999725341797,114.23999786376953,114.7300033569336,87.38229370117188,106375700
2010-01-12,113.97000122070312,114.20999908447266,113.22000122070312,113.66000366210938,86.56732177734375,163333500
2010-01-13,113.94999694824219,114.94000244140625,113.37000274658203,114.62000274658203,87.29850006103516,161822000
2010-01-14,114.48999786376953,115.13999938964844,114.41999816894531,114.93000030517578,87.53462982177734,115718800
2010-01-15,114.7300033569336,114.83999633789062,113.19999694824219,113.63999938964844,86.55210876464844,212283100
2010-01-19,113.62000274658203,115.12999725341797,113.58999633789062,115.05999755859375,87.63361358642578,139172700
2010-01-20,114.27999877929688,114.44999694824219,112.9800033569336,113.88999938964844,86.7425308227539,216490200
2010-01-21,113.91999816894531,114.2699966430664,111.55999755859375,111.69999694824219,85.07450103759766,344859600
2010-01-22,111.19999694824219,111.73999786376953,109.08999633789062,109.20999908447266,83.17804718017578,345942400
2010-01-25,110.20999908447266,110.41000366210938,109.41000366210938,109.7699966430664,83.60456848144531,186937500
2010-01-26,109.33999633789062,110.47000122070312,109.04000091552734,109.30999755859375,83.2541732788086,211168800
2010-01-27,109.16999816894531,110.08000183105469,108.33000183105469,109.83000183105469,83.65029907226562,271863600
2010-01-28,110.19000244140625,110.25,107.91000366210938,108.56999969482422,82.69060516357422,316104000
2010-01-29,109.04000091552734,109.80000305175781,107.22000122070312,107.38999938964844,81.79187774658203,310677600
2010-02-01,108.1500015258789,109.06999969482422,107.5,109.05999755859375,83.06379699707031,187865000
2010-02-02,109.26000213623047,110.58999633789062,108.87999725341797,110.37999725341797,84.06917572021484,216327900
2010-02-03,109.87999725341797,110.4800033569336,109.51000213623047,109.83000183105469,83.65029907226562,172730700
2010-02-04,108.9800033569336,109.02999877929688,106.41999816894531,106.44000244140625,81.06832122802734,356715700
2010-02-05,106.55999755859375,106.87999725341797,104.58000183105469,106.66000366210938,81.23587036132812,493585800
2010-02-08,106.73999786376953,107.33000183105469,105.80999755859375,105.88999938964844,80.64942169189453,224166900
2010-02-09,107.12999725341797,108.1500015258789,106.2699966430664,107.22000122070312,81.66241455078125,337820500
2010-02-10,107.05000305175781,107.5999984741211,106.11000061035156,107.01000213623047,81.50247955322266,240511500
2010-02-11,106.87000274658203,108.25,106.25,108.12999725341797,82.35546875,223591600
2010-02-12,106.98999786376953,108.0999984741211,106.51000213623047,108.04000091552734,82.28695678710938,304622100
2010-02-16,108.86000061035156,109.8499984741211,107.81999969482422,109.73999786376953,83.58171081542969,159317500
2010-02-17,110.2699966430664,110.41000366210938,109.73999786376953,110.26000213623047,83.97779846191406,168845100
2010-02-18,110.08000183105469,111.13999938964844,110.04000091552734,110.91000366210938,84.47283172607422,193708600
2010-02-19,110.62000274658203,111.56999969482422,110.36000061035156,111.13999938964844,84.64802551269531,222684900
2010-02-22,111.55000305175781,111.58000183105469,110.83000183105469,111.16000366210938,84.66323852539062,132346900
2010-02-23,110.86000061035156,111.19999694824219,109.5199966430664,109.80999755859375,83.635009765625,207497000
2010-02-24,110.13999938964844,111.0,109.86000061035156,110.81999969482422,84.40428161621094,176350700
2010-02-25,109.23999786376953,110.75,108.94000244140625,110.66999816894531,84.29005432128906,259634700
2010-02-26,110.7699966430664,111.12000274658203,110.11000061035156,110.73999786376953,84.34334564208984,173589300
2010-03-01,111.19999694824219,112.0,111.16999816894531,111.88999938964844,85.21920776367188,147709700
2010-03-02,112.37000274658203,112.73999786376953,112.0,112.19999694824219,85.45532989501953,160992400
2010-03-03,112.48999786376953,112.97000122070312,112.0199966430664,112.30000305175781,85.5315170288086,150785000
2010-03-04,112.44999694824219,112.80000305175781,112.02999877929688,112.63999938964844,85.79047393798828,135770400
2010-03-05,113.37000274658203,114.33999633789062,113.0999984741211,114.25,87.01670837402344,176118800
2010-03-08,114.26000213623047,114.5199966430664,114.06999969482422,114.2699966430664,87.03193664550781,114631200
2010-03-09,113.93000030517578,114.98999786376953,113.87000274658203,114.45999908447266,87.17662811279297,154556700
2010-03-10,114.51000213623047,115.27999877929688,114.41000366210938,114.97000122070312,87.56507110595703,186088800
2010-03-11,114.69999694824219,115.4800033569336,114.3499984741211,115.44999694824219,87.9306411743164,160791100
2010-03-12,115.94999694824219,115.97000122070312,115.13999938964844,115.45999908447266,87.93824005126953,162074800
2010-03-15,115.26000213623047,115.56999969482422,114.5999984741211,115.48999786376953,87.96111297607422,146816800
2010-03-16,115.80999755859375,116.5199966430664,115.48999786376953,116.41000366210938,88.66181182861328,168673000
2010-03-17,116.76000213623047,117.4800033569336,116.41999816894531,117.0999984741211,89.18736267089844,177468100
2010-03-18,117.11000061035156,117.2699966430664,116.56999969482422,117.04000091552734,89.14165496826172,196509100
2010-03-19,115.97000122070312,117.29000091552734,115.5199966430664,115.97000122070312,88.6904525756836,226641100
2010-03-22,115.30999755859375,116.80000305175781,115.23999786376953,116.58999633789062,89.16456604003906,184477800
2010-03-23,116.76000213623047,117.51000213623047,116.37999725341797,117.41000366210938,89.79171752929688,182941600
2010-03-24,116.97000122070312,117.43000030517578,115.58000183105469,116.83999633789062,89.35578918457031,196072600
2010-03-25,117.62999725341797,118.16999816894531,116.51000213623047,116.6500015258789,89.21051025390625,223396300
2010-03-26,116.87000274658203,117.41999816894531,116.12000274658203,116.58000183105469,89.15696716308594,205808500
2010-03-29,117.16999816894531,117.52999877929688,116.69000244140625,117.31999969482422,89.72288513183594,134513500
2010-03-30,117.45999908447266,117.83000183105469,116.91000366210938,117.4000015258789,89.78406524658203,145772500
2010-03-31,116.94999694824219,117.5199966430664,116.61000061035156,117.0,89.47814178466797,161078700
2010-04-01,117.80000305175781,118.25,117.0999984741211,117.80000305175781,90.08993530273438,161215200
2010-04-05,118.25,118.83999633789062,117.91999816894531,118.76000213623047,90.82414245605469,105847600
2010-04-06,118.41999816894531,119.25,118.29000091552734,119.04000091552734,91.03829956054688,110384200
2010-04-07,118.80000305175781,119.36000061035156,117.80999755859375,118.36000061035156,90.51823425292969,184576300
2010-04-08,117.94999694824219,118.97000122070312,117.5999984741211,118.7699966430664,90.831787109375,158704000
2010-04-09,119.0199966430664,119.5999984741211,118.80000305175781,119.55000305175781,91.42831420898438,133006500
2010-04-12,119.69999694824219,120.05000305175781,119.55999755859375,119.73999786376953,91.57362365722656,110279000
2010-04-13,119.62000274658203,120.04000091552734,119.0,119.83000183105469,91.64244079589844,125043600
2010-04-14,120.2699966430664,121.19000244140625,120.08000183105469,121.19000244140625,92.68256378173828,161609000
2010-04-15,120.98999786376953,121.56999969482422,120.94999694824219,121.29000091552734,92.75901794433594,144615300
2010-04-16,120.86000061035156,121.29000091552734,118.75,119.36000061035156,91.28302001953125,366786700
2010-04-19,119.01000213623047,119.93000030517578,118.47000122070312,119.80999755859375,91.62715911865234,217947800
2010-04-20,120.55999755859375,120.9800033569336,119.87000274658203,120.87999725341797,92.44547271728516,157708000
2010-04-21,120.94999694824219,121.2300033569336,119.98999786376953,120.66000366210938,92.27723693847656,192910100
2010-04-22,119.80999755859375,121.16999816894531,119.12000274658203,121.0199966430664,92.55253601074219,115360300
2010-04-23,120.94000244140625,121.86000061035156,120.62999725341797,121.80999755859375,93.15670013427734,177335500
2010-04-26,121.8499984741211,122.12000274658203,121.2300033569336,121.3499984741211,92.80491638183594,143457300
2010-04-27,120.6500015258789,121.33999633789062,118.25,118.4800033569336,90.61000061035156,355853300
2010-04-28,119.05000305175781,119.68000030517578,118.2699966430664,119.37999725341797,91.29827117919922,300674100
2010-04-29,120.0999984741211,121.11000061035156,120.06999969482422,120.86000061035156,92.43016815185547,193775000
2010-04-30,120.87999725341797,121.01000213623047,118.77999877929688,118.80999755859375,90.86238098144531,270000900
2010-05-03,119.37999725341797,120.68000030517578,119.19999694824219,120.3499984741211,92.0401382446289,182747900
2010-05-04,119.01000213623047,119.02999877929688,116.91999816894531,117.5199966430664,89.8758544921875,360353400
2010-05-05,116.55999755859375,117.80000305175781,115.97000122070312,116.81999969482422,89.34050750732422,328973200
2010-05-06,116.26000213623047,117.0,105.0,112.94000244140625,86.37317657470703,647356600
2010-05-07,112.63999938964844,113.7699966430664,109.41000366210938,111.26000213623047,85.08837127685547,637558800
2010-05-10,115.80999755859375,116.6500015258789,114.91000366210938,116.16000366210938,88.83573913574219,396159600
2010-05-11,115.06999969482422,117.36000061035156,114.91000366210938,115.83000183105469,88.58338928222656,317849800
2010-05-12,116.29000091552734,117.62000274658203,116.08999633789062,117.44999694824219,89.82231140136719,235607100
2010-05-13,117.12999725341797,117.68000030517578,115.88999938964844,115.98999786376953,88.70572662353516,234452500
2010-05-14,115.12000274658203,115.33000183105469,112.87000274658203,113.88999938964844,87.09973907470703,345601400
2010-05-17,114.19999694824219,114.5199966430664,111.7699966430664,113.94999694824219,87.14558410644531,325739800
2010-05-18,114.87999725341797,115.22000122070312,112.02999877929688,112.4000015258789,85.96019744873047,360556800
2010-05-19,111.7699966430664,112.7699966430664,110.36000061035156,111.76000213623047,85.47074890136719,394742700
2010-05-20,109.37999725341797,109.88999938964844,107.47000122070312,107.54000091552734,82.2434310913086,530418300
2010-05-21,105.91000366210938,109.37999725341797,105.36000061035156,109.11000061035156,83.4441146850586,500909400
2010-05-24,108.5199966430664,109.38999938964844,107.61000061035156,107.70999908447266,82.37342071533203,269823000
2010-05-25,105.11000061035156,107.87000274658203,104.37999725341797,107.81999969482422,82.45753479003906,396505200
2010-05-26,108.4800033569336,109.47000122070312,106.8499984741211,107.16999816894531,81.96044921875,349719300
2010-05-27,109.19000244140625,110.80000305175781,108.77999877929688,110.76000213623047,84.70597839355469,300870500
2010-05-28,110.63999938964844,110.72000122070312,108.8499984741211,109.37000274658203,83.64295196533203,297933500
2010-06-01,108.3499984741211,109.94999694824219,107.37000274658203,107.52999877929688,82.23577117919922,277909400
2010-06-02,108.08000183105469,110.33999633789062,107.51000213623047,110.33000183105469,84.37710571289062,240243700
2010-06-03,110.6500015258789,111.05999755859375,109.58000183105469,110.70999908447266,84.66771697998047,226618300
2010-06-04,108.61000061035156,109.33000183105469,106.45999908447266,106.81999969482422,81.69277954101562,398475600
2010-06-07,107.19999694824219,107.61000061035156,105.41000366210938,105.48999786376953,80.6756362915039,264609100
2010-06-08,105.56999969482422,106.83000183105469,104.6500015258789,106.62000274658203,81.53983306884766,357774300
2010-06-09,107.23999786376953,108.27999877929688,105.5999984741211,106.05000305175781,81.10391998291016,268023300
2010-06-10,107.86000061035156,109.27999877929688,106.04000091552734,109.1500015258789,83.47471618652344,317890600
2010-06-11,108.19000244140625,109.75,108.12000274658203,109.68000030517578,83.88003540039062,214128200
2010-06-14,110.5199966430664,111.12000274658203,109.4000015258789,109.51000213623047,83.75003051757812,207196100
2010-06-15,110.27999877929688,112.0999984741211,110.08999633789062,112.0,85.65428924560547,238268700
2010-06-16,111.41999816894531,112.41999816894531,111.19999694824219,111.95999908447266,85.62370300292969,216374000
2010-06-17,112.27999877929688,112.33000183105469,111.05000305175781,112.13999938964844,85.76138305664062,263185800
2010-06-18,111.83000183105469,112.12999725341797,111.37000274658203,111.7300033569336,85.85433197021484,174006600
2010-06-21,113.12000274658203,113.19999694824219,110.79000091552734,111.41000366210938,85.60846710205078,213140700
2010-06-22,111.41000366210938,111.9000015258789,109.41000366210938,109.56999969482422,84.19454956054688,239355400
2010-06-23,109.63999938964844,110.02999877929688,108.4800033569336,109.2300033569336,83.9333267211914,254639900
2010-06-24,108.69000244140625,108.83000183105469,107.13999938964844,107.41999816894531,82.54247283935547,268523600
2010-06-25,107.73999786376953,108.41999816894531,106.7699966430664,107.87000274658203,82.8882827758789,238726500
2010-06-28,108.02999877929688,108.31999969482422,107.13999938964844,107.52999877929688,82.62701416015625,169218600
2010-06-29,106.0199966430664,107.51000213623047,103.55000305175781,104.20999908447266,80.07593536376953,373649500
2010-06-30,103.91999816894531,104.87999725341797,102.87999725341797,103.22000122070312,79.31517791748047,284101700
2010-07-01,103.1500015258789,103.48999786376953,101.12999725341797,102.76000213623047,78.96171569824219,382924800
2010-07-02,103.11000061035156,103.41999816894531,101.62000274658203,102.19999694824219,78.53137969970703,233385200
2010-07-06,103.63999938964844,104.37000274658203,101.87999725341797,102.87000274658203,79.04625701904297,256935300
2010-07-07,103.12999725341797,106.23999786376953,103.0199966430664,106.11000061035156,81.53591918945312,253769400
2010-07-08,107.0,107.27999877929688,105.91000366210938,107.16000366210938,82.34272766113281,210842100
2010-07-09,107.12999725341797,107.97000122070312,106.93000030517578,107.95999908447266,82.95742797851562,144999900
2010-07-12,107.5999984741211,108.23999786376953,107.1500015258789,108.02999877929688,83.01123809814453,131283600
2010-07-13,109.1500015258789,110.08999633789062,108.93000030517578,109.66000366210938,84.26372528076172,213025900
2010-07-14,109.30999755859375,110.08000183105469,108.86000061035156,109.6500015258789,84.25606536865234,184426800
2010-07-15,109.61000061035156,110.05999755859375,108.16999816894531,109.68000030517578,84.27911376953125,232337900
2010-07-16,109.08999633789062,109.20999908447266,106.44999694824219,106.66000366210938,81.95848846435547,282693400
2010-07-19,107.05000305175781,107.62999725341797,106.22000122070312,107.29000091552734,82.44258880615234,186709000
2010-07-20,105.87000274658203,108.55999755859375,105.81999969482422,108.4800033569336,83.35698699951172,258162400
2010-07-21,109.04000091552734,109.06999969482422,106.62999725341797,107.06999969482422,82.27359008789062,264527000
2010-07-22,108.33999633789062,109.94000244140625,108.33000183105469,109.45999908447266,84.11006164550781,274781300
2010-07-23,109.23999786376953,110.56999969482422,108.93000030517578,110.41000366210938,84.8400650024414,222020800
2010-07-26,110.5999984741211,111.66999816894531,110.29000091552734,111.55999755859375,85.72370910644531,184445700
2010-07-27,112.16999816894531,112.29000091552734,111.11000061035156,111.55000305175781,85.71601867675781,204855600
2010-07-28,111.31999969482422,111.66000366210938,110.45999908447266,110.83000183105469,85.16277313232422,163056200
2010-07-29,111.5199966430664,111.81999969482422,109.41000366210938,110.29000091552734,84.74783325195312,220149100
2010-07-30,109.16999816894531,110.86000061035156,108.9800033569336,110.2699966430664,84.73245239257812,220070600
2010-08-02,111.98999786376953,112.94000244140625,111.54000091552734,112.76000213623047,86.64581298828125,188263200
2010-08-03,112.4800033569336,112.7699966430664,111.8499984741211,112.22000122070312,86.23087310791016,146657300
2010-08-04,112.52999877929688,113.11000061035156,112.16000366210938,112.97000122070312,86.80717468261719,158171700
2010-08-05,112.25,112.91000366210938,112.08000183105469,112.8499984741211,86.71497344970703,140473800
2010-08-06,111.73999786376953,112.56999969482422,110.91999816894531,112.38999938964844,86.36148071289062,239728300
2010-08-09,112.91999816894531,113.18000030517578,112.31999969482422,112.98999786376953,86.82254791259766,120800400
2010-08-10,112.02999877929688,112.9800033569336,111.37000274658203,112.37999725341797,86.35380554199219,242916300
2010-08-11,110.6500015258789,110.69000244140625,109.12000274658203,109.30000305175781,83.98712158203125,273406900
2010-08-12,107.6500015258789,109.0199966430664,107.5999984741211,108.62999725341797,83.4722900390625,239542600
2010-08-13,108.29000091552734,108.95999908447266,108.18000030517578,108.30999755859375,83.22638702392578,158698500
2010-08-16,107.56999969482422,108.61000061035156,107.18000030517578,108.26000213623047,83.18798828125,147895300
2010-08-17,109.19000244140625,110.38999938964844,108.87999725341797,109.58999633789062,84.20995330810547,172270300
2010-08-18,109.54000091552734,110.37999725341797,108.91000366210938,109.79000091552734,84.36363983154297,182922100
2010-08-19,109.22000122070312,109.48999786376953,107.43000030517578,107.87999725341797,82.89601135253906,265847600
2010-08-20,107.55999755859375,107.94000244140625,106.75,107.52999877929688,82.62701416015625,209714200
2010-08-23,108.04000091552734,108.56999969482422,107.06999969482422,107.12000274658203,82.31197357177734,163490300
2010-08-24,105.94999694824219,106.38999938964844,104.97000122070312,105.52999877929688,81.09022521972656,280677800
2010-08-25,104.94999694824219,106.33999633789062,104.29000091552734,105.94000244140625,81.40523529052734,272234800
2010-08-26,106.44000244140625,106.58000183105469,104.87999725341797,105.2300033569336,80.85969543457031,224439500
2010-08-27,105.88999938964844,106.97000122070312,104.30999755859375,106.86000061035156,82.11219787597656,272649000
2010-08-30,106.58000183105469,106.91000366210938,105.30000305175781,105.30999755859375,80.92115020751953,167238600
2010-08-31,104.91999816894531,105.9800033569336,104.48999786376953,105.30999755859375,80.92115020751953,273933100
2010-09-01,106.7300033569336,108.61000061035156,106.66000366210938,108.45999908447266,83.34165954589844,256828100
2010-09-02,108.72000122070312,109.48999786376953,108.48999786376953,109.47000122070312,84.11773681640625,156112200
2010-09-03,110.54000091552734,110.98999786376953,109.94999694824219,110.88999938964844,85.20887756347656,212197300
2010-09-07,110.37000274658203,110.51000213623047,109.55000305175781,109.63999938964844,84.24838256835938,141973700
