Date,Portfolio,Cumulative
2010-06-10,0.0,0.9915388712235006
2010-06-11,0.0,0.9915388712235006
2010-06-12,0.0,0.9915388712235006
2010-06-13,0.0,0.9915388712235006
2010-06-14,0.0,0.9915388712235006
2010-06-15,0.0,0.9915388712235006
2010-06-16,0.0,0.9915388712235006
2010-06-17,0.0,0.9915388712235006
2010-06-18,0.0006191405251338711,0.9921527731209205
2010-06-19,0.0,0.9921527731209205
2010-06-20,0.0,0.9921527731209205
2010-06-21,0.0,0.9921527731209205
2010-06-22,0.0,0.9921527731209205
2010-06-23,-0.003757565012794806,0.9884246945732941
2010-06-24,0.0,0.9884246945732941
2010-06-25,0.0,0.9884246945732941
2010-06-26,0.0,0.9884246945732941
2010-06-27,0.0,0.9884246945732941
2010-06-28,-0.005896918730046735,0.9825960344786241
2010-06-29,0.0,0.9825960344786241
2010-06-30,0.0,0.9825960344786241
2010-07-01,0.0,0.9825960344786241
2010-07-02,0.0,0.9825960344786241
2010-07-03,0.0,0.9825960344786241
2010-07-04,0.0,0.9825960344786241
2010-07-05,0.0,0.9825960344786241
2010-07-06,0.0,0.9825960344786241
2010-07-07,0.0,0.9825960344786241
2010-07-08,0.005097467312070913,0.9876047856453494
2010-07-09,0.0,0.9876047856453494
2010-07-10,0.0,0.9876047856453494
2010-07-11,0.0,0.9876047856453494
2010-07-12,0.0,0.9876047856453494
2010-07-13,0.011441717402777152,0.9989046805083338
2010-07-14,0.0,0.9989046805083338
2010-07-15,0.0,0.9989046805083338
2010-07-16,0.0,0.9989046805083338
2010-07-17,0.0,0.9989046805083338
2010-07-18,0.0,0.9989046805083338
2010-07-19,0.0,0.9989046805083338
2010-07-20,0.0,0.9989046805083338
2010-07-21,0.0,0.9989046805083338
2010-07-22,0.0,0.9989046805083338
2010-07-23,0.0021553457095419724,1.0010576654257088
2010-07-24,0.0,1.0010576654257088
2010-07-25,0.0,1.0010576654257088
2010-07-26,0.0,1.0010576654257088
2010-07-27,0.0,1.0010576654257088
2010-07-28,-0.002841372700646894,0.9982132875033949
2010-07-29,0.0,0.9982132875033949
2010-07-30,0.0,0.9982132875033949
2010-07-31,0.0,0.9982132875033949
2010-08-01,0.0,0.9982132875033949
2010-08-02,0.01171031550790902,1.0099026800442468
2010-08-03,0.0,1.0099026800442468
2010-08-04,0.0,1.0099026800442468
2010-08-05,0.0,1.0099026800442468
2010-08-06,0.0,1.0099026800442468
2010-08-07,0.0,1.0099026800442468
2010-08-08,0.0,1.0099026800442468
2010-08-09,0.0,1.0099026800442468
2010-08-10,0.0,1.0099026800442468
2010-08-11,0.0,1.0099026800442468
2010-08-12,-0.0024079478122959017,1.0074708870952025
2010-08-13,0.0,1.0074708870952025
2010-08-14,0.0,1.0074708870952025
2010-08-15,0.0,1.0074708870952025
2010-08-16,0.0,1.0074708870952025
2010-08-17,0.007410060415709152,1.014936307235646
2010-08-18,0.0,1.014936307235646
2010-08-19,0.0,1.014936307235646
2010-08-20,0.0,1.014936307235646
2010-08-21,0.0,1.014936307235646
2010-08-22,0.0,1.014936307235646
2010-08-23,0.0,1.014936307235646
2010-08-24,0.0,1.014936307235646
2010-08-25,0.0,1.014936307235646
2010-08-26,0.0,1.014936307235646
2010-08-27,0.006459900733879753,1.0214926950315988
2010-08-28,0.0,1.0214926950315988
2010-08-29,0.0,1.0214926950315988
2010-08-30,0.0,1.0214926950315988
2010-08-31,0.0,1.0214926950315988
2010-09-01,0.014136064318392143,1.0359325814693332
2010-09-02,0.0,1.0359325814693332
2010-09-03,0.0,1.0359325814693332
2010-09-04,0.0,1.0359325814693332
2010-09-05,0.0,1.0359325814693332
2010-09-06,0.0,1.0359325814693332
2010-09-07,0.0,1.0359325814693332
2010-09-08,0.0,1.0359325814693332
2010-09-09,0.0,1.0359325814693332
2010-09-10,0.0,1.0359325814693332
2010-09-11,0.0,1.0359325814693332
2010-09-12,0.0,1.0359325814693332
2010-09-13,0.0,1.0359325814693332
2010-09-14,0.0,1.0359325814693332
2010-09-15,0.0,1.0359325814693332
2010-09-16,0.0011156137530117516,1.0370882821044134
2010-09-17,0.0,1.0370882821044134
2010-09-18,0.0,1.0370882821044134
2010-09-19,0.0,1.0370882821044134
2010-09-20,0.0,1.0370882821044134
2010-09-21,-0.003991873738768831,1.0329483566262958
2010-09-22,0.0,1.0329483566262958
2010-09-23,0.0,1.0329483566262958
2010-09-24,0.0,1.0329483566262958
2010-09-25,0.0,1.0329483566262958
2010-09-26,0.0,1.0329483566262958
2010-09-27,0.0,1.0329483566262958
2010-09-28,0.0,1.0329483566262958
2010-09-29,0.0,1.0329483566262958
2010-09-30,0.0,1.0329483566262958
2010-10-01,0.0009811929351690506,1.033961878256212
2010-10-02,0.0,1.033961878256212
2010-10-03,0.0,1.033961878256212
2010-10-04,0.0,1.033961878256212
2010-10-05,0.0,1.033961878256212
2010-10-06,-0.0015207981928087814,1.0323894309003268
2010-10-07,0.0,1.0323894309003268
2010-10-08,0.0,1.0323894309003268
2010-10-09,0.0,1.0323894309003268
2010-10-10,0.0,1.0323894309003268
2010-10-11,0.0006862790633657412,1.0330979381519938
2010-10-12,0.0,1.0330979381519938
2010-10-13,0.0,1.0330979381519938
2010-10-14,0.0,1.0330979381519938
2010-10-15,0.0,1.0330979381519938
2010-10-16,0.0,1.0330979381519938
2010-10-17,0.0,1.0330979381519938
2010-10-18,0.0,1.0330979381519938
2010-10-19,0.0,1.0330979381519938
2010-10-20,0.0,1.0330979381519938
2010-10-21,0.00012350899504547428,1.0332255350401185
2010-10-22,0.0,1.0332255350401185
2010-10-23,0.0,1.0332255350401185
2010-10-24,0.0,1.0332255350401185
2010-10-25,0.0,1.0332255350401185
2010-10-26,0.0026070681092484676,1.0359192243821829
2010-10-27,0.0,1.0359192243821829
2010-10-28,0.0,1.0359192243821829
2010-10-29,0.0,1.0359192243821829
2010-10-30,0.0,1.0359192243821829
2010-10-31,0.0,1.0359192243821829
2010-11-01,0.0,1.0359192243821829
2010-11-02,0.0,1.0359192243821829
2010-11-03,0.0,1.0359192243821829
2010-11-04,0.0,1.0359192243821829
2010-11-05,0.0025766782090143377,1.0385884548739475
2010-11-06,0.0,1.0385884548739475
2010-11-07,0.0,1.0385884548739475
2010-11-08,0.0,1.0385884548739475
2010-11-09,0.0,1.0385884548739475
2010-11-10,0.0026999952558090737,1.0413926387748453
2010-11-11,0.0,1.0413926387748453
2010-11-12,0.0,1.0413926387748453
2010-11-13,0.0,1.0413926387748453
2010-11-14,0.0,1.0413926387748453
2010-11-15,-0.003475091825225351,1.0377737037289891
2010-11-16,0.0,1.0377737037289891
2010-11-17,0.0,1.0377737037289891
2010-11-18,0.0,1.0377737037289891
2010-11-19,0.0,1.0377737037289891
2010-11-20,0.0,1.0377737037289891
2010-11-21,0.0,1.0377737037289891
2010-11-22,0.0,1.0377737037289891
2010-11-23,0.0,1.0377737037289891
2010-11-24,0.0,1.0377737037289891
2010-11-25,0.0,1.0377737037289891
2010-11-26,0.0,1.0377737037289891
2010-11-27,0.0,1.0377737037289891
2010-11-28,0.0,1.0377737037289891
2010-11-29,0.0,1.0377737037289891
2010-11-30,-0.003152873017685859,1.034501735020038
2010-12-01,0.0,1.034501735020038
2010-12-02,0.0,1.034501735020038
2010-12-03,0.0,1.034501735020038
2010-12-04,0.0,1.034501735020038
2010-12-05,0.0,1.034501735020038
2010-12-06,0.0,1.034501735020038
2010-12-07,0.0,1.034501735020038
2010-12-08,0.0,1.034501735020038
2010-12-09,0.0,1.034501735020038
2010-12-10,0.002256234345663893,1.0368358133652391
2010-12-11,0.0,1.0368358133652391
2010-12-12,0.0,1.0368358133652391
2010-12-13,0.0,1.0368358133652391
2010-12-14,0.0,1.0368358133652391
2010-12-15,-0.0028580725913128994,1.0338724613453683
2010-12-16,0.0,1.0338724613453683
2010-12-17,0.0,1.0338724613453683
2010-12-18,0.0,1.0338724613453683
2010-12-19,0.0,1.0338724613453683
2010-12-20,0.003859948245955491,1.03786315553908
2010-12-21,0.0,1.03786315553908
2010-12-22,0.0,1.03786315553908
2010-12-23,0.0,1.03786315553908
2010-12-24,0.0,1.03786315553908
2010-12-25,0.0,1.03786315553908
2010-12-26,0.0,1.03786315553908
2010-12-27,0.0,1.03786315553908
2010-12-28,0.0,1.03786315553908
2010-12-29,0.0,1.03786315553908
2010-12-30,-0.0019449877171936914,1.0358445244494288
2010-12-31,0.0,1.0358445244494288
2011-01-01,0.0,1.0358445244494288
2011-01-02,0.0,1.0358445244494288
2011-01-03,0.0,1.0358445244494288
2011-01-04,-0.009076949592603906,1.0264422159152267
2011-01-05,0.0,1.0264422159152267
2011-01-06,0.0,1.0264422159152267
2011-01-07,0.0,1.0264422159152267
2011-01-08,0.0,1.0264422159152267
2011-01-09,0.0,1.0264422159152267
2011-01-10,0.0,1.0264422159152267
2011-01-11,0.0,1.0264422159152267
2011-01-12,0.0,1.0264422159152267
2011-01-13,0.0,1.0264422159152267
2011-01-14,-0.00034740887518065007,1.0260856207795577
2011-01-15,0.0,1.0260856207795577
2011-01-16,0.0,1.0260856207795577
2011-01-17,0.0,1.0260856207795577
2011-01-18,0.0,1.0260856207795577
2011-01-19,-0.005586487895648181,1.0203534058791741
2011-01-20,0.0,1.0203534058791741
2011-01-21,0.0,1.0203534058791741
2011-01-22,0.0,1.0203534058791741
2011-01-23,0.0,1.0203534058791741
2011-01-24,0.0038962024805223408,1.02432890935017
2011-01-25,0.0,1.02432890935017
2011-01-26,0.0,1.02432890935017
2011-01-27,0.0,1.02432890935017
2011-01-28,0.0,1.02432890935017
2011-01-29,0.0,1.02432890935017
2011-01-30,0.0,1.02432890935017
2011-01-31,0.0,1.02432890935017
2011-02-01,0.0,1.02432890935017
2011-02-02,0.0,1.02432890935017
2011-02-03,0.003157331065684286,1.0275630548371397
2011-02-04,0.0,1.0275630548371397
2011-02-05,0.0,1.0275630548371397
2011-02-06,0.0,1.0275630548371397
2011-02-07,0.0,1.0275630548371397
2011-02-08,0.005649427375690346,1.0333681976893847
2011-02-09,0.0,1.0333681976893847
2011-02-10,0.0,1.0333681976893847
2011-02-11,0.0,1.0333681976893847
2011-02-12,0.0,1.0333681976893847
2011-02-13,0.0,1.0333681976893847
2011-02-14,0.0,1.0333681976893847
2011-02-15,0.0,1.0333681976893847
2011-02-16,0.0,1.0333681976893847
2011-02-17,0.0,1.0333681976893847
2011-02-18,0.0009976354966949505,1.0343991224845552
2011-02-19,0.0,1.0343991224845552
2011-02-20,0.0,1.0343991224845552
2011-02-21,0.0,1.0343991224845552
2011-02-22,0.0,1.0343991224845552
2011-02-23,-0.0004732806927112731,1.0339095613513258
2011-02-24,0.0,1.0339095613513258
2011-02-25,0.0,1.0339095613513258
2011-02-26,0.0,1.0339095613513258
2011-02-27,0.0,1.0339095613513258
2011-02-28,0.004197363097178343,1.0382492551899618
2011-03-01,0.0,1.0382492551899618
2011-03-02,0.0,1.0382492551899618
2011-03-03,0.0,1.0382492551899618
2011-03-04,0.0,1.0382492551899618
2011-03-05,0.0,1.0382492551899618
2011-03-06,0.0,1.0382492551899618
2011-03-07,0.0,1.0382492551899618
2011-03-08,0.0,1.0382492551899618
2011-03-09,0.0,1.0382492551899618
2011-03-10,-0.011482786856603533,1.026327260288588
2011-03-11,0.0,1.026327260288588
2011-03-12,0.0,1.026327260288588
2011-03-13,0.0,1.026327260288588
2011-03-14,0.0,1.026327260288588
2011-03-15,-0.010155527982095848,1.0159043650779396
2011-03-16,0.0,1.0159043650779396
2011-03-17,0.0,1.0159043650779396
2011-03-18,0.0,1.0159043650779396
2011-03-19,0.0,1.0159043650779396
2011-03-20,0.0,1.0159043650779396
2011-03-21,0.0,1.0159043650779396
2011-03-22,0.0,1.0159043650779396
2011-03-23,0.0,1.0159043650779396
2011-03-24,0.0,1.0159043650779396
2011-03-25,-0.0017004322624167105,1.014176888520031
2011-03-26,0.0,1.014176888520031
2011-03-27,0.0,1.014176888520031
2011-03-28,0.0,1.014176888520031
2011-03-29,0.0,1.014176888520031
2011-03-30,0.0052836660686448695,1.019535460533508
2011-03-31,0.0,1.019535460533508
2011-04-01,0.0,1.019535460533508
2011-04-02,0.0,1.019535460533508
2011-04-03,0.0,1.019535460533508
2011-04-04,0.0007019271196243849,1.0202511001226753
2011-04-05,0.0,1.0202511001226753
2011-04-06,0.0,1.0202511001226753
2011-04-07,0.0,1.0202511001226753
2011-04-08,0.0,1.0202511001226753
2011-04-09,0.0,1.0202511001226753
2011-04-10,0.0,1.0202511001226753
2011-04-11,0.0,1.0202511001226753
2011-04-12,0.0,1.0202511001226753
2011-04-13,0.0,1.0202511001226753
2011-04-14,0.004188550798425188,1.0245244736826882
2011-04-15,0.0,1.0245244736826882
2011-04-16,0.0,1.0245244736826882
2011-04-17,0.0,1.0245244736826882
2011-04-18,0.0,1.0245244736826882
2011-04-19,0.0028937354914910693,1.027489176514085
2011-04-20,0.0,1.027489176514085
2011-04-21,0.0,1.027489176514085
2011-04-22,0.0,1.027489176514085
2011-04-23,0.0,1.027489176514085
2011-04-24,0.0,1.027489176514085
2011-04-25,0.0,1.027489176514085
2011-04-26,0.0,1.027489176514085
2011-04-27,0.0,1.027489176514085
2011-04-28,0.0,1.027489176514085
2011-04-29,0.0015546850488699178,1.029086598574687
2011-04-30,0.0,1.029086598574687
2011-05-01,0.0,1.029086598574687
2011-05-02,0.0,1.029086598574687
2011-05-03,0.0,1.029086598574687
2011-05-04,-0.0048617522021055706,1.0240834345379093
2011-05-05,0.0,1.0240834345379093
2011-05-06,0.0,1.0240834345379093
2011-05-07,0.0,1.0240834345379093
2011-05-08,0.0,1.0240834345379093
2011-05-09,0.004714423632153033,1.0289113976829913
2011-05-10,0.0,1.0289113976829913
2011-05-11,0.0,1.0289113976829913
2011-05-12,0.0,1.0289113976829913
2011-05-13,0.0,1.0289113976829913
2011-05-14,0.0,1.0289113976829913
2011-05-15,0.0,1.0289113976829913
2011-05-16,0.0,1.0289113976829913
2011-05-17,0.0,1.0289113976829913
2011-05-18,0.0,1.0289113976829913
2011-05-19,0.0010708289323124115,1.0300131857764163
2011-05-20,0.0,1.0300131857764163
2011-05-21,0.0,1.0300131857764163
2011-05-22,0.0,1.0300131857764163
2011-05-23,0.0,1.0300131857764163
2011-05-24,0.0008624235019023417,1.0309014933550993
2011-05-25,0.0,1.0309014933550993
2011-05-26,0.0,1.0309014933550993
2011-05-27,0.0,1.0309014933550993
2011-05-28,0.0,1.0309014933550993
2011-05-29,0.0,1.0309014933550993
2011-05-30,0.0,1.0309014933550993
2011-05-31,0.0,1.0309014933550993
2011-06-01,0.0,1.0309014933550993
2011-06-02,0.0,1.0309014933550993
2011-06-03,-0.0024782940402754547,1.0283466163280064
2011-06-04,0.0,1.0283466163280064
2011-06-05,0.0,1.0283466163280064
2011-06-06,0.0,1.0283466163280064
2011-06-07,0.0,1.0283466163280064
2011-06-08,-0.0026780204356249776,1.0255926830745743
2011-06-09,0.0,1.0255926830745743
2011-06-10,0.0,1.0255926830745743
2011-06-11,0.0,1.0255926830745743
2011-06-12,0.0,1.0255926830745743
2011-06-13,-0.0010393647587951865,1.0245267181829083
2011-06-14,0.0,1.0245267181829083
2011-06-15,0.0,1.0245267181829083
2011-06-16,0.0,1.0245267181829083
2011-06-17,0.0,1.0245267181829083
2011-06-18,0.0,1.0245267181829083
2011-06-19,0.0,1.0245267181829083
2011-06-20,0.0,1.0245267181829083
2011-06-21,0.0,1.0245267181829083
2011-06-22,0.0,1.0245267181829083
2011-06-23,-0.0077555992904624615,1.016580899494309
2011-06-24,0.0,1.016580899494309
2011-06-25,0.0,1.016580899494309
2011-06-26,0.0,1.016580899494309
2011-06-27,0.0,1.016580899494309
2011-06-28,0.007723411377538848,1.0244323719796522
2011-06-29,0.0,1.0244323719796522
2011-06-30,0.0,1.0244323719796522
2011-07-01,0.0,1.0244323719796522
2011-07-02,0.0,1.0244323719796522
2011-07-03,0.0,1.0244323719796522
2011-07-04,0.0,1.0244323719796522
2011-07-05,0.0,1.0244323719796522
2011-07-06,0.0,1.0244323719796522
2011-07-07,0.0,1.0244323719796522
2011-07-08,-0.0009833755790247195,1.023424970202685
2011-07-09,0.0,1.023424970202685
2011-07-10,0.0,1.023424970202685
2011-07-11,0.0,1.023424970202685
2011-07-12,0.0,1.023424970202685
2011-07-13,0.0038865515924546663,1.0274025641503841
2011-07-14,0.0,1.0274025641503841
2011-07-15,0.0,1.0274025641503841
2011-07-16,0.0,1.0274025641503841
2011-07-17,0.0,1.0274025641503841
2011-07-18,-0.002038978427891907,1.0253077124853207
2011-07-19,0.0,1.0253077124853207
2011-07-20,0.0,1.0253077124853207
2011-07-21,0.0,1.0253077124853207
2011-07-22,0.0,1.0253077124853207
2011-07-23,0.0,1.0253077124853207
2011-07-24,0.0,1.0253077124853207
2011-07-25,0.0,1.0253077124853207
2011-07-26,0.0,1.0253077124853207
2011-07-27,0.0,1.0253077124853207
2011-07-28,0.000829154420397675,1.0261578509073959
2011-07-29,0.0,1.0261578509073959
2011-07-30,0.0,1.0261578509073959
2011-07-31,0.0,1.0261578509073959
2011-08-01,0.0,1.0261578509073959
2011-08-02,-0.0106081011025437,1.0152722646778012
2011-08-03,0.0,1.0152722646778012
2011-08-04,0.0,1.0152722646778012
2011-08-05,0.0,1.0152722646778012
2011-08-06,0.0,1.0152722646778012
2011-08-07,0.0,1.0152722646778012
2011-08-08,0.0,1.0152722646778012
2011-08-09,0.0,1.0152722646778012
2011-08-10,0.0,1.0152722646778012
2011-08-11,0.0,1.0152722646778012
2011-08-12,0.0010755026083750414,1.016364192646673
2011-08-13,0.0,1.016364192646673
2011-08-14,0.0,1.016364192646673
2011-08-15,0.0,1.016364192646673
2011-08-16,0.0,1.016364192646673
2011-08-17,0.00019371912626484707,1.0165610818300395
2011-08-18,0.0,1.0165610818300395
2011-08-19,0.0,1.0165610818300395
2011-08-20,0.0,1.0165610818300395
2011-08-21,0.0,1.0165610818300395
2011-08-22,0.005438300354343284,1.0220894463215673
2011-08-23,0.0,1.0220894463215673
2011-08-24,0.0,1.0220894463215673
2011-08-25,0.0,1.0220894463215673
2011-08-26,0.0,1.0220894463215673
2011-08-27,0.0,1.0220894463215673
2011-08-28,0.0,1.0220894463215673
2011-08-29,0.0,1.0220894463215673
2011-08-30,0.0,1.0220894463215673
2011-08-31,0.0,1.0220894463215673
2011-09-01,-0.006749276166928017,1.0151910823810404
2011-09-02,0.0,1.0151910823810404
2011-09-03,0.0,1.0151910823810404
2011-09-04,0.0,1.0151910823810404
2011-09-05,0.0,1.0151910823810404
2011-09-06,-0.0022715020976180364,1.0128850737079287
2011-09-07,0.0,1.0128850737079287
2011-09-08,0.0,1.0128850737079287
2011-09-09,0.0,1.0128850737079287
2011-09-10,0.0,1.0128850737079287
2011-09-11,0.0,1.0128850737079287
2011-09-12,0.0,1.0128850737079287
2011-09-13,0.0,1.0128850737079287
2011-09-14,0.0,1.0128850737079287
2011-09-15,0.0,1.0128850737079287
2011-09-16,0.008198664185834838,1.0211893782861046
2011-09-17,0.0,1.0211893782861046
2011-09-18,0.0,1.0211893782861046
2011-09-19,0.0,1.0211893782861046
2011-09-20,0.0,1.0211893782861046
2011-09-21,-0.016138882630552846,1.004708522766378
2011-09-22,0.0,1.004708522766378
2011-09-23,0.0,1.004708522766378
2011-09-24,0.0,1.004708522766378
2011-09-25,0.0,1.004708522766378
2011-09-26,0.002787856442822318,1.0075095058947305
2011-09-27,0.0,1.0075095058947305
2011-09-28,0.0,1.0075095058947305
2011-09-29,0.0,1.0075095058947305
2011-09-30,0.0,1.0075095058947305
2011-10-01,0.0,1.0075095058947305
2011-10-02,0.0,1.0075095058947305
2011-10-03,0.0,1.0075095058947305
2011-10-04,0.0,1.0075095058947305
2011-10-05,0.0,1.0075095058947305
2011-10-06,0.0122878818485741,1.0198896636644803
2011-10-07,0.0,1.0198896636644803
2011-10-08,0.0,1.0198896636644803
2011-10-09,0.0,1.0198896636644803
2011-10-10,0.0,1.0198896636644803
2011-10-11,-0.0021916885625532945,1.0176543831535605
2011-10-12,0.0,1.0176543831535605
2011-10-13,0.0,1.0176543831535605
2011-10-14,0.0,1.0176543831535605
2011-10-15,0.0,1.0176543831535605
2011-10-16,0.0,1.0176543831535605
2011-10-17,0.0,1.0176543831535605
2011-10-18,0.0,1.0176543831535605
2011-10-19,0.0,1.0176543831535605
2011-10-20,0.0,1.0176543831535605
2011-10-21,0.012503617410572643,1.030378744216705
2011-10-22,0.0,1.030378744216705
2011-10-23,0.0,1.030378744216705
2011-10-24,0.0,1.030378744216705
2011-10-25,0.0,1.030378744216705
2011-10-26,0.0010535355085241926,1.0314642848109659
2011-10-27,0.0,1.0314642848109659
2011-10-28,0.0,1.0314642848109659
2011-10-29,0.0,1.0314642848109659
2011-10-30,0.0,1.0314642848109659
2011-10-31,-0.011149171633014567,1.0199643124662838
2011-11-01,0.0,1.0199643124662838
2011-11-02,0.0,1.0199643124662838
2011-11-03,0.0,1.0199643124662838
2011-11-04,0.0,1.0199643124662838
2011-11-05,0.0,1.0199643124662838
2011-11-06,0.0,1.0199643124662838
2011-11-07,0.0,1.0199643124662838
2011-11-08,0.0,1.0199643124662838
2011-11-09,0.0,1.0199643124662838
2011-11-10,-0.0021885131852668266,1.0177321071199499
2011-11-11,0.0,1.0177321071199499
2011-11-12,0.0,1.0177321071199499
2011-11-13,0.0,1.0177321071199499
2011-11-14,0.0,1.0177321071199499
2011-11-15,0.003477351439789278,1.021271119327963
2011-11-16,0.0,1.021271119327963
2011-11-17,0.0,1.021271119327963
2011-11-18,0.0,1.021271119327963
2011-11-19,0.0,1.021271119327963
2011-11-20,0.0,1.021271119327963
2011-11-21,0.0,1.021271119327963
2011-11-22,0.0,1.021271119327963
2011-11-23,0.0,1.021271119327963
2011-11-24,0.0,1.021271119327963
2011-11-25,-0.003331317182159316,1.0178689413005029
2011-11-26,0.0,1.0178689413005029
2011-11-27,0.0,1.0178689413005029
